mX,mY,mZ,gX,gY,gZ,aX,aY,aZ,label
49.79,-17.54,21.08,-29.54,-0.85,-36.5,0.89,0.09,-0.2,0
42.38,5.21,-47.68,-0.79,0.0,0.37,-0.04,-0.03,1.0,3
49.87,-28.37,12.98,-53.1,5.55,-21.91,0.99,-0.05,-0.54,0
49.22,-13.71,22.39,-21.18,31.13,-77.51,1.02,0.23,-0.16,0
46.92,-2.09,24.8,3.17,-2.32,14.34,1.03,0.07,-0.43,0
50.24,-6.05,22.8,97.66,-33.69,56.76,1.15,0.73,-0.4,0
20.03,-16.97,31.68,8.91,95.03,14.47,-0.6,0.37,-0.62,2
7.1,-23.13,20.69,2.62,44.49,12.82,-0.9,0.35,-0.16,2
51.0,-28.89,12.87,-54.02,27.89,18.07,-0.84,0.32,-0.23,1
50.84,-32.28,6.68,-8.73,9.83,0.06,0.76,-0.26,-0.4,0
42.24,4.59,-47.8,-0.67,0.06,0.55,-0.04,-0.03,1.0,3
42.47,4.71,-45.58,-0.79,-0.12,0.49,-0.04,-0.03,1.0,3
9.96,-15.7,27.1,25.15,88.56,5.19,-0.4,0.24,-0.04,2
30.38,-37.79,-4.38,7.69,-4.46,-35.95,-0.38,0.52,0.36,2
42.02,4.8,-46.72,-0.73,0.12,0.31,-0.04,-0.03,1.0,3
51.77,-20.68,18.47,-48.65,37.29,-17.15,1.03,-0.03,-0.51,0
45.45,-34.4,8.95,-58.04,-90.03,196.11,2.06,0.47,-0.53,1
29.41,-37.05,3.52,184.88,3.42,38.15,0.83,-1.15,-0.33,1
47.31,-34.33,-1.26,-9.09,-1.4,-74.28,0.09,1.04,0.15,2
47.78,-8.94,25.37,-11.05,-3.3,51.21,0.86,0.43,-0.43,0
51.18,-29.58,14.18,-29.97,1.77,-52.8,1.1,-0.12,-0.5,0
10.05,-20.64,24.35,26.92,44.68,-9.22,-0.74,0.36,-0.18,2
32.57,-36.27,-2.55,43.58,37.29,-9.16,0.74,-1.03,-0.48,1
49.23,-11.02,22.46,8.3,1.28,7.51,0.88,0.27,-0.32,0
54.79,-26.22,12.08,28.69,51.82,-94.97,-0.44,0.71,0.42,1
30.94,-37.0,2.58,114.93,-71.53,229.19,0.37,-0.37,-0.09,1
42.64,5.11,-46.64,-0.79,0.06,0.49,-0.04,-0.03,1.0,3
21.06,-36.89,-8.47,7.32,-6.71,-46.02,-0.64,0.3,0.35,2
22.69,-16.41,34.07,-12.94,-129.39,-16.85,-0.5,0.3,-0.71,2
50.5,-29.96,8.72,12.33,-4.33,9.28,0.58,-0.23,-0.32,0
50.63,-25.82,16.14,-5.92,-15.75,3.36,0.78,-0.03,-0.37,0
40.89,-37.0,1.76,4.21,5.49,91.43,-0.09,0.9,0.14,2
42.81,5.31,-46.89,-0.73,-0.06,0.37,-0.04,-0.03,1.0,3
50.55,-14.03,22.88,25.7,-0.12,46.45,0.91,0.3,-0.4,0
49.06,-12.71,22.74,-54.87,8.3,-38.7,1.06,0.13,-0.39,0
62.23,-15.0,8.62,-3.91,24.05,3.48,0.58,0.37,-0.8,2
50.07,-15.92,22.3,59.02,-13.67,59.45,0.94,-0.13,-0.45,0
50.77,-12.61,22.11,-13.0,14.71,-36.56,0.89,0.05,-0.25,0
49.44,-32.76,5.7,-119.57,8.54,-262.88,-0.47,0.6,0.42,1
53.22,-20.95,15.73,-20.75,6.41,-7.32,1.01,0.12,-0.23,0
50.74,-32.3,8.11,1.53,-7.57,22.77,0.62,-0.06,-0.43,0
43.65,-36.62,2.14,-7.51,7.87,109.19,0.09,0.98,0.13,2
50.87,-12.37,22.38,-2.62,4.15,-51.7,0.94,0.37,-0.12,0
41.98,4.33,-47.51,-0.73,0.0,0.55,-0.04,-0.03,1.0,3
51.88,-31.46,8.86,-92.29,22.52,-52.8,0.99,0.0,-0.59,0
42.6,4.48,-45.98,-0.61,0.0,0.37,-0.04,-0.03,1.0,3
43.29,-36.46,4.8,9.83,20.81,117.74,0.16,0.85,0.13,2
42.3,5.13,-46.91,-0.79,-0.06,0.43,-0.04,-0.03,1.0,3
58.8,-16.93,18.86,-0.67,-38.82,-6.9,0.43,0.4,-0.83,2
34.33,-34.31,-0.4,-50.54,36.25,-142.7,2.44,2.78,0.9,1
42.42,4.75,-46.61,-0.79,0.0,0.24,-0.04,-0.03,1.0,3
35.52,-35.24,-2.62,14.34,36.01,-128.42,3.05,-0.16,-0.77,1
30.1,-38.88,-1.81,-54.63,49.8,-108.4,0.71,-0.6,-0.27,1
42.76,4.82,-47.73,-0.61,-0.06,0.49,-0.04,-0.03,1.0,3
42.26,4.79,-47.09,-0.85,0.0,0.49,-0.04,-0.03,1.0,3
40.09,-21.57,30.66,2.81,-73.85,-17.4,-0.19,0.45,-0.88,2
4.65,-13.96,24.35,-4.03,72.14,15.01,-0.79,0.29,-0.17,2
48.3,-5.13,23.74,40.59,5.0,35.4,1.03,0.3,-0.58,0
46.52,-13.88,30.54,-6.16,-26.79,-20.81,0.01,0.25,-0.98,2
42.38,4.96,-47.92,-0.92,0.0,0.49,-0.04,-0.03,1.0,3
41.16,4.28,-47.79,-0.67,0.0,0.61,-0.04,-0.03,1.0,3
54.03,-29.22,10.38,1.4,-2.26,8.54,0.87,-0.17,-0.43,0
51.03,-30.88,10.86,-24.23,15.75,-15.2,0.8,-0.35,-0.57,0
50.31,-28.67,13.16,35.22,-16.54,35.52,0.66,0.07,-0.19,0
60.03,-22.56,8.0,-13.85,-0.18,-71.17,0.69,0.75,0.08,2
42.0,-35.75,-1.45,-8.91,-0.43,-79.96,-0.03,0.99,0.19,2
49.46,-10.52,21.67,-20.57,11.35,-8.24,0.75,0.34,-0.08,0
49.44,-20.87,19.4,27.16,-6.47,17.76,0.85,0.11,-0.33,0
51.4,-29.14,12.76,30.4,-35.77,60.0,0.82,-0.16,-0.52,0
48.67,-32.15,10.17,5.92,37.66,-36.99,-0.94,0.55,0.14,1
58.67,-15.55,18.63,-22.77,-71.59,-22.28,0.47,0.44,-0.95,2
41.92,4.81,-47.0,-0.61,0.06,0.55,-0.04,-0.03,1.0,3
49.58,-25.22,18.24,7.63,-5.25,-0.79,0.8,-0.2,-0.39,0
35.93,-36.39,0.89,-87.59,-29.66,-175.23,2.66,4.0,0.11,1
27.93,-37.73,-0.34,-33.94,112.85,-149.9,3.76,1.36,-0.54,1
50.4,-26.81,14.23,-23.86,-7.87,-23.5,1.1,0.12,-0.33,0
17.75,-36.3,-4.71,-6.29,-0.67,-28.14,-0.65,0.16,0.29,2
42.85,5.25,-48.17,-0.85,-0.18,0.55,-0.04,-0.03,1.0,3
53.11,-22.19,14.43,5.43,-5.86,-35.77,0.98,0.2,-0.1,0
41.75,4.48,-46.7,-0.73,0.0,0.49,-0.04,-0.03,1.0,3
62.71,-16.93,3.31,2.75,-8.18,47.36,0.7,0.81,0.08,2
28.28,-26.94,28.09,-25.82,-63.6,-35.64,-0.43,0.52,-0.64,2
28.7,-37.9,-0.12,113.77,26.49,77.21,0.03,-1.03,-0.88,1
26.46,-36.89,0.23,111.27,81.42,-68.97,1.13,-0.84,-0.5,1
54.32,-26.48,12.22,7.63,-24.78,39.98,-0.21,0.72,0.09,1
44.2,-36.13,1.56,-226.14,39.79,-226.07,1.7,1.29,0.7,1
50.95,-9.61,21.04,3.3,2.44,-0.24,1.18,0.43,-0.38,0
51.59,-19.87,19.51,93.26,-59.57,58.53,0.89,-0.13,-0.47,0
50.44,-16.92,20.98,-11.96,-9.16,-41.99,1.2,0.01,-0.15,0
52.37,-18.9,19.17,-22.64,39.67,-93.63,1.29,-0.03,-0.37,0
51.59,-15.48,20.63,-59.14,-10.38,-9.22,1.04,0.26,-0.21,0
31.01,-38.48,-3.41,20.69,9.83,92.96,-0.29,0.68,0.22,2
51.15,-16.85,20.95,41.5,-53.16,67.44,1.07,-0.1,-0.43,0
34.83,-37.22,-0.7,-13.79,20.08,-60.79,0.61,-0.91,-0.29,1
47.03,-36.16,3.75,284.85,21.12,-14.1,0.58,-0.23,-0.36,1
52.01,-19.31,19.18,-49.44,16.97,-73.3,1.24,0.0,-0.28,0
50.29,-16.49,22.08,96.07,-37.9,56.15,1.17,-0.09,-0.57,0
51.82,-20.78,20.63,11.41,-18.31,2.38,0.65,-0.23,-0.37,0
49.43,-16.13,22.81,-28.44,11.78,-25.39,0.93,0.13,-0.14,0
19.64,-28.53,24.43,-22.03,-44.62,-17.64,-0.67,0.53,-0.29,2
48.51,-11.65,23.68,-26.25,23.5,-57.37,0.96,0.03,-0.24,0
50.27,-30.8,11.36,-28.99,-30.52,139.4,4.0,4.0,0.43,1
54.77,-17.98,22.91,-3.42,-54.87,-7.02,0.45,0.39,-0.86,2
50.02,-26.33,17.65,-87.1,25.94,-73.55,1.24,-0.04,-0.58,0
4.33,-17.42,22.81,-14.65,-65.98,-7.51,-0.72,0.2,-0.04,2
49.63,-20.03,18.73,-2.44,2.99,-20.02,0.88,0.04,-0.33,0
49.28,-25.89,16.28,29.11,-19.84,26.86,0.68,-0.08,-0.36,0
41.88,4.47,-47.3,-0.79,0.0,0.55,-0.04,-0.03,1.0,3
49.57,-16.75,20.78,-50.29,34.42,-32.65,0.99,0.0,-0.24,0
48.46,-6.04,23.45,-32.04,18.19,-50.78,0.95,0.18,-0.26,0
33.63,-19.52,32.34,5.43,57.43,13.49,-0.41,0.41,-0.84,2
8.89,-22.23,22.81,-15.81,-28.87,2.38,-0.8,0.4,-0.11,2
52.12,-14.98,20.12,67.08,-22.83,70.43,1.17,-0.01,-0.44,0
49.62,-14.89,21.89,54.44,-36.38,111.27,1.24,0.04,-0.63,0
31.02,-37.21,-4.39,-12.76,-18.13,-75.68,-0.38,0.56,0.25,2
42.86,5.65,-47.45,-0.85,0.0,0.49,-0.04,-0.03,1.0,3
42.53,5.08,-46.58,-0.67,0.0,0.37,-0.04,-0.03,1.0,3
49.27,-6.13,22.94,48.71,21.36,6.41,1.08,0.31,-0.47,0
41.97,5.03,-45.63,-0.73,0.06,0.49,-0.04,-0.03,1.0,3
61.34,-21.67,0.4,4.21,12.21,-76.54,0.7,0.79,0.14,2
28.3,-36.39,4.91,71.47,-1.16,158.69,0.2,-1.02,-0.64,1
48.13,-13.65,23.07,23.07,-15.56,64.82,0.87,0.17,-0.48,0
50.17,-30.42,10.94,136.29,-55.48,54.14,0.88,-0.15,-0.5,0
18.46,-36.35,-7.93,4.46,4.33,-14.89,-0.68,0.26,0.35,2
51.14,-26.48,17.25,19.96,-33.39,57.56,0.63,-0.22,-0.47,0
31.15,-15.27,35.16,-4.82,-98.27,-14.77,-0.33,0.34,-0.91,2
41.7,-37.98,-0.9,-204.1,34.24,-290.83,0.25,1.09,0.31,1
49.9,-11.19,24.4,40.28,10.56,-9.52,1.2,-0.04,-0.52,0
49.66,-16.7,21.57,-29.05,4.76,-11.96,1.02,0.2,-0.23,0
17.08,-20.26,30.26,-11.9,-101.01,-15.38,-0.59,0.32,-0.42,2
50.56,-12.72,21.44,-11.05,8.24,-27.95,0.84,0.2,-0.21,0
53.13,-29.97,7.98,-2.62,-14.1,31.31,0.6,-0.24,-0.45,0
49.52,-19.3,20.98,82.64,-14.04,27.59,1.07,0.01,-0.5,0
38.4,-37.62,0.1,-148.56,93.02,-312.74,0.49,1.26,0.81,1
42.49,4.61,-47.25,-0.67,-0.06,0.49,-0.04,-0.03,1.0,3
13.62,-22.29,26.25,-3.11,75.5,31.37,-0.72,0.34,-0.37,2
32.37,-35.64,3.85,111.08,82.03,32.84,0.58,-0.38,-0.36,1
50.37,-30.6,13.87,-25.09,18.98,16.42,-0.28,0.38,0.38,1
49.49,-19.87,19.71,-29.6,26.92,-36.32,1.02,-0.06,-0.36,0
31.23,-37.9,-1.06,-51.88,47.79,-106.69,3.57,-0.63,-0.64,1
42.87,4.55,-46.69,-0.67,-0.06,0.49,-0.04,-0.03,1.0,3
24.77,-17.83,33.7,-9.46,-87.16,-25.57,-0.48,0.37,-0.76,2
26.33,-37.84,-9.02,-0.31,5.19,66.35,-0.52,0.64,0.31,2
49.98,-9.28,21.92,5.31,-5.74,-22.03,0.9,0.56,-0.13,0
15.16,-19.96,29.41,11.6,64.09,10.99,-0.82,0.36,-0.49,2
36.57,-37.9,-3.92,27.22,16.72,82.28,-0.18,0.78,0.16,2
54.06,-27.06,11.66,-9.83,-32.23,-83.44,-0.82,0.72,0.16,1
51.18,-11.19,20.79,-3.11,19.29,-14.53,0.88,0.24,-0.13,0
19.09,-37.74,-4.6,5.0,9.46,7.51,-0.59,0.32,0.44,2
47.07,-7.37,23.56,15.32,0.73,22.22,1.04,0.16,-0.39,0
27.77,-16.81,34.11,10.01,111.57,18.37,-0.41,0.34,-0.8,2
42.41,5.48,-46.3,-0.73,0.0,0.43,-0.04,-0.03,1.0,3
51.03,-22.11,19.97,-108.7,44.98,-59.33,1.0,0.28,-0.42,0
49.98,-26.57,16.05,39.73,-24.05,44.13,0.78,-0.09,-0.39,0
15.52,-18.73,29.75,-27.59,-75.81,-18.55,-0.68,0.28,-0.41,2
50.78,-15.27,21.04,-35.16,0.61,-4.7,1.11,0.06,-0.33,0
31.12,-38.23,-1.4,-78.25,70.62,-88.38,2.23,0.37,-0.17,1
49.3,-9.27,21.79,-15.01,7.75,1.53,0.78,0.39,-0.24,0
43.92,-35.08,8.65,33.81,12.27,203.37,2.3,1.09,-0.55,1
50.01,-17.85,22.5,-43.88,40.65,-85.88,1.13,0.23,-0.3,0
50.27,-30.22,10.96,33.08,33.33,78.06,1.42,2.33,0.23,1
50.62,-13.51,20.02,66.65,-11.96,39.98,1.3,0.16,-0.42,0
41.63,4.94,-47.3,-0.79,0.06,0.43,-0.04,-0.03,1.0,3
47.24,-36.49,4.63,150.63,-21.18,91.67,1.09,0.35,-0.54,1
53.66,-24.54,14.98,24.11,2.01,-30.46,-0.52,1.09,0.21,1
62.46,-20.39,2.45,3.6,-11.29,30.88,0.59,0.99,0.13,2
51.59,-23.71,22.3,-45.35,108.76,83.37,0.27,0.81,-0.93,2
49.67,-27.98,14.31,-12.82,-7.45,34.61,0.7,-0.09,-0.34,0
46.3,-35.49,9.75,67.75,-7.63,69.64,2.7,1.49,0.14,1
51.06,-11.65,22.84,-11.84,12.27,-42.05,0.76,0.15,-0.16,0
28.42,-35.1,3.42,-43.09,-2.75,154.36,0.39,-0.82,-0.68,1
59.03,-11.29,17.79,-3.23,-1.95,3.91,0.39,0.5,-1.2,2
42.77,5.04,-46.59,-0.79,0.12,0.43,-0.04,-0.03,1.0,3
42.4,4.99,-46.34,-0.73,0.0,0.43,-0.04,-0.03,1.0,3
28.54,-37.79,-0.74,9.7,44.07,-59.75,3.39,1.52,-0.19,1
49.37,-10.45,24.38,-0.85,0.67,22.34,0.88,0.39,-0.47,0
32.85,-36.38,-2.29,-24.72,58.11,-101.2,1.18,-0.68,-0.03,1
6.07,-21.5,21.46,2.81,-46.75,-4.88,-0.88,0.35,-0.14,2
22.86,-28.82,25.39,10.74,36.62,22.58,-0.42,0.41,-0.15,2
24.29,-37.41,0.77,156.25,62.99,76.66,0.94,-0.7,-0.56,1
9.19,-29.04,16.39,29.97,33.94,10.8,-0.73,0.56,0.03,2
25.37,-38.99,4.09,89.05,1.65,199.71,0.53,-1.22,-0.26,1
48.72,-14.37,22.88,57.92,-15.63,24.29,1.0,0.12,-0.62,0
50.73,-22.63,17.59,90.94,-79.59,106.75,1.29,-0.13,-0.5,0
33.19,-34.56,1.14,-64.03,-10.07,-141.17,1.9,3.95,0.34,1
53.27,-31.95,-0.85,16.72,-0.06,114.93,0.43,1.02,0.09,2
58.75,-26.51,0.44,-10.99,-9.4,95.89,0.53,0.97,0.13,2
50.16,-33.35,-0.62,11.9,3.6,92.96,0.13,0.94,0.19,2
32.81,-36.69,2.75,100.95,26.25,99.67,0.25,-0.7,-0.47,1
42.54,-36.44,8.03,114.14,-42.42,122.99,0.74,0.14,-0.55,1
5.16,-20.96,19.69,-18.74,-59.63,-6.23,-0.9,0.31,-0.16,2
51.44,-27.4,14.9,-88.87,23.74,-47.55,0.84,-0.1,-0.53,0
42.57,4.72,-47.31,-0.61,0.06,0.49,-0.04,-0.03,1.0,3
46.86,-22.23,27.11,-18.98,-73.67,-21.91,0.1,0.6,-0.88,2
45.73,-35.9,-2.86,14.71,16.3,90.76,0.03,0.92,0.13,2
42.4,4.21,-46.8,-0.67,-15.63,0.49,-0.04,-0.03,1.0,3
42.44,4.81,-46.8,-0.67,0.0,0.43,-0.04,-0.03,1.0,3
61.94,-14.06,11.96,-0.18,29.85,12.21,0.57,0.39,-0.85,2
29.69,-34.03,-1.14,52.98,-47.61,222.23,0.05,-1.1,-0.55,1
42.09,5.38,-48.66,-0.79,-0.06,0.37,-0.04,-0.03,1.0,3
50.12,-32.69,-2.36,-7.51,-2.99,-63.29,0.16,0.97,0.17,2
49.74,-33.3,-1.16,15.87,3.54,93.32,0.19,0.95,0.12,2
52.42,-24.89,16.32,-17.33,-12.7,-11.54,0.9,-0.28,-0.52,0
29.1,-37.62,-5.15,-9.77,-7.14,-71.53,-0.48,0.77,0.25,2
49.22,-12.48,22.39,11.96,-11.78,20.14,1.2,0.31,-0.4,0
49.21,-19.12,20.14,55.73,-20.57,35.28,1.03,0.02,-0.5,0
49.15,-12.7,21.79,-30.64,25.09,-51.33,0.96,0.17,-0.19,0
53.53,-25.07,13.55,16.11,-2.62,30.52,3.0,2.33,0.41,1
43.33,-23.3,28.94,-23.62,-124.82,-48.58,0.06,0.51,-0.87,2
49.98,-23.77,18.8,94.06,-39.67,44.86,1.14,-0.29,-0.56,0
32.37,-36.91,0.79,1.46,44.8,-97.66,2.83,0.1,-0.17,1
49.58,-13.46,22.02,36.44,17.15,43.52,1.19,0.29,-0.36,0
61.57,-11.35,14.59,5.0,-38.39,-10.74,0.62,0.27,-0.84,2
50.92,-22.25,17.52,-33.14,39.06,-48.22,0.96,-0.04,-0.47,0
54.0,-24.74,13.98,13.67,-0.43,3.6,-0.23,0.33,-0.05,1
51.55,-31.64,9.06,-70.56,-20.26,-276.92,-0.7,0.6,0.23,1
49.28,-19.73,27.72,-3.85,-48.03,-16.54,0.02,0.49,-0.94,2
42.13,4.76,-47.4,-0.73,-0.06,0.31,-0.04,-0.03,1.0,3
42.35,4.77,-47.9,-0.73,0.06,0.31,-0.03,-0.03,1.0,3
45.74,-35.16,9.3,-5.49,-42.18,180.97,1.83,0.49,-0.48,1
48.24,-31.69,9.79,23.07,-73.12,80.32,0.75,-0.2,-0.29,0
2.93,-17.7,20.92,5.13,13.43,12.88,-0.71,0.23,0.13,2
42.85,4.63,-46.75,-0.61,0.06,0.37,-0.04,-0.03,1.0,3
51.76,-13.5,20.74,99.55,-17.21,15.63,1.25,0.21,-0.26,0
42.1,5.26,-46.62,-0.92,-0.12,0.49,-0.04,-0.03,1.0,3
62.73,-19.45,3.91,-18.07,-6.04,-58.65,0.81,1.14,0.08,2
53.76,-15.93,23.71,-7.87,89.72,31.19,0.24,0.41,-1.05,2
43.2,-35.83,7.74,224.06,-52.86,187.87,0.58,-0.06,-0.22,1
59.96,-23.54,0.74,-8.24,14.65,-67.32,0.58,0.91,0.12,2
49.11,-14.95,23.29,28.93,-14.22,30.76,1.13,0.46,-0.34,0
49.98,-20.45,19.96,1.95,-7.14,-4.7,0.86,-0.07,-0.44,0
6.18,-16.03,24.56,7.32,56.15,10.19,-0.73,0.23,-0.08,2
50.13,-24.13,16.82,14.95,-14.28,24.9,0.78,-0.02,-0.35,0
49.68,-10.22,22.19,-3.17,8.24,2.56,1.02,0.21,-0.33,0
50.63,-30.75,11.3,-28.69,19.71,29.66,-0.42,0.26,0.22,1
61.79,-20.51,3.69,-24.78,-5.31,-50.48,0.82,1.22,0.12,2
48.6,-14.23,22.0,-13.06,3.97,-39.92,1.23,-0.04,-0.38,0
41.98,4.98,-47.4,-0.61,0.12,0.43,-0.04,-0.03,1.0,3
48.99,-10.96,23.85,-4.58,10.74,-42.05,0.96,0.4,-0.15,0
50.95,-10.46,21.56,-16.6,4.52,-22.46,0.95,0.52,-0.11,0
42.32,4.27,-47.09,-0.92,0.06,0.37,-0.04,-0.03,1.0,3
42.18,4.48,-47.09,-0.67,0.0,0.55,-0.04,-0.03,1.0,3
9.13,-19.17,25.54,15.44,45.59,9.58,-0.81,0.27,-0.29,2
51.43,-20.61,19.01,22.28,33.75,-84.41,1.35,-0.04,-0.34,0
49.95,-12.95,21.77,18.43,-2.01,28.2,0.96,0.24,-0.37,0
53.31,-29.08,12.13,-13.79,-15.32,40.59,0.69,-0.18,-0.5,0
48.73,-28.59,13.9,-8.85,-11.41,-13.49,0.7,0.09,-0.27,0
42.19,-37.05,0.5,-97.9,-1.28,-139.59,-0.34,0.57,0.21,1
27.25,-18.35,34.33,-19.17,-110.41,-22.64,-0.38,0.39,-0.77,2
50.24,-31.68,10.55,96.92,84.23,-28.87,-0.53,0.64,0.35,1
52.69,-26.65,14.47,-87.1,6.96,-25.7,0.89,-0.02,-0.49,0
41.55,4.63,-48.03,-0.61,-0.06,0.49,-0.03,-0.04,1.0,3
50.33,-24.55,15.93,8.36,-22.77,48.83,0.74,-0.25,-0.36,0
49.12,-15.03,21.69,61.58,-8.3,16.66,1.11,0.09,-0.46,0
41.89,5.21,-46.95,-0.73,-0.12,0.37,-0.04,-0.03,1.0,3
48.93,-11.16,22.99,-18.37,15.2,-3.72,0.69,0.36,-0.16,0
49.68,-30.98,12.67,24.6,-23.99,75.13,2.61,3.63,0.02,1
50.0,-32.04,10.68,-23.74,-9.22,8.91,0.13,0.55,0.39,1
30.99,-38.26,-1.56,93.02,38.09,-19.65,0.7,-0.89,-0.1,1
2.69,-14.18,22.12,9.28,18.62,5.37,-0.76,0.22,0.05,2
48.88,-16.28,29.05,-45.53,-57.19,-12.7,0.09,0.52,-0.93,2
54.19,-25.07,14.23,-6.29,-5.07,14.65,-0.27,0.64,0.18,1
51.37,-29.49,11.16,4.94,-5.74,-1.71,-0.3,0.89,0.35,1
43.12,4.88,-46.83,-0.55,0.0,0.37,-0.04,-0.03,1.0,3
51.97,-21.28,18.54,-48.34,41.93,-39.49,1.02,0.23,-0.37,0
31.57,-38.0,-6.1,-14.71,-7.81,-94.6,-0.29,0.64,0.25,2
51.11,-18.35,19.49,67.2,-31.68,70.25,1.05,-0.1,-0.46,0
50.23,-16.42,21.62,-20.08,20.32,-37.72,0.87,0.09,-0.22,0
62.76,-19.25,4.2,-11.35,-2.14,-12.45,0.71,1.13,0.18,2
50.52,-11.25,22.69,-10.93,7.26,-4.46,0.84,0.29,-0.19,0
42.59,5.09,-47.2,-0.67,0.0,0.43,-0.04,-0.03,1.0,3
51.64,-29.64,12.28,27.34,-3.78,34.18,1.31,2.2,0.17,1
51.26,-23.88,16.74,68.97,-39.73,67.26,0.91,-0.28,-0.4,0
50.23,-15.84,21.17,-73.61,41.14,-38.33,1.07,0.09,-0.22,0
53.54,-30.92,10.77,9.16,4.03,-17.82,0.66,-0.31,-0.54,0
52.11,-18.02,20.0,-76.23,50.6,-29.79,0.95,0.02,-0.45,0
33.48,-37.39,-2.14,11.41,26.18,-68.6,1.95,-1.08,-0.7,1
50.04,-7.82,22.27,8.3,6.84,-12.02,1.14,0.25,-0.45,0
37.96,-36.69,-0.37,-60.42,9.34,-148.93,3.64,4.0,0.4,1
62.56,-19.49,0.74,-15.5,-17.21,51.03,0.58,1.1,0.18,2
50.95,-20.35,19.1,-27.22,45.78,-47.79,0.87,-0.02,-0.23,0
49.3,-20.25,20.86,92.29,-3.05,0.73,1.08,-0.07,-0.47,0
42.18,4.9,-47.61,-0.67,0.06,0.37,-0.04,-0.03,1.0,3
42.3,5.11,-47.12,-0.67,0.06,0.37,-0.04,-0.03,1.0,3
51.31,-29.94,10.41,16.05,-31.8,65.98,0.46,1.33,0.15,1
50.02,-13.24,20.8,0.85,16.6,-27.4,0.83,0.3,-0.12,0
52.34,-12.96,25.43,-5.37,-21.85,-2.26,0.24,0.36,-1.1,2
42.64,-16.46,32.71,-9.58,-62.56,-21.73,0.13,0.41,-0.86,2
28.0,-38.16,-5.79,8.97,7.32,85.69,-0.43,0.54,0.28,2
41.74,5.16,-46.52,-0.85,0.06,0.49,-0.04,-0.03,1.0,3
3.39,-14.05,22.18,3.72,42.91,9.77,-0.9,0.26,-0.18,2
38.13,-36.33,-2.05,5.62,-11.23,60.3,0.53,-0.99,-0.49,1
52.71,-25.13,16.36,-11.54,18.13,49.62,1.34,1.49,0.76,1
50.2,-31.48,11.28,63.05,-42.36,-24.41,-0.03,0.36,0.17,1
9.7,-23.39,23.21,6.96,40.16,11.66,-0.86,0.36,-0.3,2
50.79,-16.99,19.58,-9.7,-1.65,-29.97,0.8,0.24,-0.15,0
51.56,-26.29,13.34,-19.78,-5.92,17.58,-0.09,0.48,0.31,1
50.94,-21.51,19.48,-30.03,36.87,-77.09,1.25,0.1,-0.37,0
42.04,4.87,-47.97,-0.61,0.0,0.43,-0.04,-0.03,1.0,3
54.11,-24.13,14.49,-32.71,61.16,-71.84,0.93,0.12,-0.34,0
51.89,-12.48,20.68,-26.67,4.82,-44.37,0.94,0.39,-0.05,0
59.56,-15.58,15.66,-26.67,-12.94,-3.05,0.49,0.71,-0.85,2
48.28,-33.47,8.72,22.34,-21.06,43.4,0.56,-0.18,-0.35,0
53.98,-27.71,11.18,-74.58,40.16,-50.78,-0.64,1.14,0.23,1
42.38,4.88,-47.02,-0.85,0.0,0.55,-0.04,-0.03,1.0,3
13.96,-35.69,-5.53,11.29,-0.55,5.07,-0.77,0.25,0.37,2
64.44,-15.16,0.83,-6.77,-3.23,12.94,0.74,0.79,0.16,2
49.23,-12.56,22.85,-16.54,-0.12,-35.89,0.89,0.19,-0.19,0
52.03,-26.73,15.75,-36.38,33.26,-10.31,-0.69,0.81,0.1,1
42.63,4.8,-47.6,-0.67,0.0,0.43,-0.04,-0.03,1.0,3
52.37,-28.23,12.35,69.03,83.13,-22.22,-0.61,0.73,0.37,1
52.69,-28.74,13.18,18.49,-28.69,31.98,0.64,-0.27,-0.49,0
34.17,-37.16,-1.23,-27.77,22.22,-143.37,4.0,4.0,-0.14,1
51.4,-15.32,19.57,-40.95,13.31,-56.34,1.11,0.19,-0.09,0
41.67,4.32,-46.92,-0.67,-0.12,0.49,-0.04,-0.03,1.0,3
47.02,-15.83,29.03,-13.79,85.75,28.38,-0.01,0.4,-0.91,2
43.53,-36.88,0.4,13.79,14.65,104.68,0.06,0.94,0.16,2
50.57,-13.7,20.98,-26.67,-1.4,-6.71,0.78,0.26,-0.17,0
60.99,-20.34,11.84,54.38,-19.23,-40.59,0.54,0.76,-0.49,2
51.5,-24.82,16.92,-92.1,34.24,-68.42,1.04,0.13,-0.58,0
49.87,-18.69,21.06,84.17,-17.7,14.71,1.1,-0.05,-0.39,0
39.7,-37.79,7.51,77.7,17.64,151.18,1.1,0.12,-0.4,1
49.68,-16.17,21.34,-32.65,13.12,-39.92,0.95,0.27,-0.23,0
30.9,-36.96,2.67,97.96,6.1,178.65,0.28,-0.7,-0.48,1
41.42,-37.51,6.43,169.92,-31.13,119.81,0.38,-0.14,-0.39,1
49.15,-31.69,12.84,-43.64,76.9,51.09,-0.34,0.45,0.38,1
58.62,-17.53,17.46,-28.69,-32.47,-23.8,0.51,0.67,-0.75,2
58.78,-26.07,-0.67,-11.17,17.15,-68.91,0.56,0.89,0.17,2
52.72,-30.97,8.84,-63.72,33.81,-24.54,-0.48,0.21,0.26,1
29.25,-33.06,0.85,-38.94,-56.82,157.1,0.12,-0.87,-0.56,1
51.49,-14.0,19.76,-28.38,23.99,-60.24,0.92,0.31,-0.04,0
54.99,-12.9,23.36,-10.13,-37.29,-15.5,0.37,0.33,-0.88,2
