mX,mY,mZ,gX,gY,gZ,aX,aY,aZ,label
24.19,-38.65,-0.21,-43.4,80.02,-94.67,2.24,-0.84,-0.36,running
36.12,-39.39,5.21,-119.75,-30.52,-214.48,0.97,2.17,0.17,running
51.83,-29.02,12.07,46.63,-57.01,-104,-0.7,1.1,0.29,running
53.66,-24.54,14.98,24.11,2.01,-30.46,-0.52,1.09,0.21,running
53.85,-26.78,13.17,-27.89,13.55,124.57,2.43,3.67,0.24,running
46.22,-34.67,8.84,189.64,14.83,110.96,0.75,0.62,-0.55,running
31.81,-37.76,2.17,-28.81,-21.06,105.35,0.29,-1.21,-0.47,running
26.82,-38.73,0.71,-25.94,50.96,-27.4,1.38,-0.65,-0.05,running
32.65,-38.38,4.02,-80.2,14.16,-175.23,1.74,4,-1.27,running
50.12,-24.1,20.4,-320.19,-14.71,37.78,-0.34,1.02,-0.04,running
52.64,-23.11,15.82,-114.5,57.43,-4.52,-0.48,0.29,-0.13,running
51.31,-24.1,17.9,33.08,47.12,96.74,0.68,1.48,-0.29,running
44.65,-31.45,14.36,117,-24.48,228.58,1.26,0.29,-0.62,running
29.08,-36.67,6.35,-174.32,-3.66,208.37,0.29,-1.21,-0.2,running
26.59,-38.02,0.27,90.58,12.15,56.03,1.4,-0.93,-0.22,running
31.13,-38.2,1.6,-56.64,44.49,-174.01,4,4,0.25,running
49.08,-33.4,7.64,-82.46,-65.73,-256.04,0.07,1.25,0.25,running
52.99,-26.67,11.32,48.52,42.85,-46.2,-0.62,0.79,0.12,running
52.34,-27.31,13.73,46.51,-17.58,73,0.81,1.66,0.21,running
48.75,-31.64,9.52,44.92,3.48,197.39,2.19,0.52,-0.47,running
29.74,-37.27,3.32,51.51,-110.05,229.31,0.06,-0.64,-0.14,running
25.33,-37.44,0.74,57.01,6.35,3.48,0.66,-1.06,-0.69,running
31.23,-37.9,-1.06,-51.88,47.79,-106.69,3.57,-0.63,-0.64,running
40.47,-36.99,4.91,-178.77,-14.34,-311.77,0.79,1.38,0.48,running
54.32,-25.63,12.57,-12.63,30.09,-2.32,-0.58,0.81,0.49,running
50.35,-25.71,17.11,-18.13,-24.84,64.45,-0.16,0.21,0.3,running
48.8,-31.16,14.88,-31.13,13.49,122.86,4,3.16,0.41,running
40.12,-37.46,5.64,117.49,-61.04,271.97,0.19,-0.53,-0.48,running
28.12,-35.86,5.43,105.47,70.92,66.65,0.58,-0.96,-0.3,running
28.04,-37.6,1.37,-31.74,43.15,-111.57,1.87,-0.86,-0.22,running
34.42,-36.95,0.82,-112.06,22.46,-196.41,2.26,2.52,0.32,running
50.59,-30.9,11.95,119.32,27.77,-66.77,-0.58,0.92,0.34,running
52.03,-27.38,13.6,-5.19,-22.83,32.84,-0.54,0.49,0.28,running
50.46,-29.82,12.74,-59.02,-14.47,138.12,2.1,3.42,0.38,running
43.33,-35.44,10.03,61.4,-51.33,105.96,0.85,0.35,-0.54,running
30.79,-36.08,4.99,-3.54,28.93,145.63,0.08,-0.88,-0.49,running
29.08,-38.07,1.27,-8.06,1.71,5.68,1.01,-1.03,-0.46,running
35.82,-37,2.42,-77.58,47,-168.64,3.4,4,-0.12,running
51.71,-29.05,11.24,-182.8,-18.31,-187.44,-0.05,0.91,0.54,running
52.08,-28.81,12.07,-61.16,33.75,25.39,-0.74,0.65,0.16,running
51.31,-29.44,12.16,9.58,-25.94,65.31,0.63,2.12,-0.03,running
45.69,-33.4,10.02,-65.43,-44.37,264.71,1.39,0.51,-0.57,running
31.16,-37.68,1.05,-120.18,-59.2,186.89,0.17,-1.5,-0.24,running
25.63,-37.51,1.14,58.72,44.92,-22.09,1.06,-1.29,-0.46,running
33.31,-37.98,-0.04,14.65,53.34,-173.16,3.38,4,-0.65,running
49.6,-33.19,8.87,-139.47,-26.79,-272.22,0.42,0.77,0.29,running
51.49,-27.64,12.46,49.68,34.97,-28.38,-0.62,0.32,0.49,running
50.27,-29.13,15.01,55.6,-56.46,64.09,0.73,1.27,0.41,running
47.52,-32.2,12.01,-3.66,-15.32,179.63,3.05,1.25,0.2,running
38.09,-38.31,5.81,220.52,-37.9,137.94,0.03,-0.39,-0.36,running
28.39,-38.62,-0.11,135.68,19.29,32.23,0.47,-1.24,-0.82,running
32.14,-38.24,-2.08,-17.82,41.08,-102.54,3.96,0.93,-1.39,running
42.2,-37.29,5.37,-220.64,20.69,-374.21,0.76,1.41,0.49,running
53.38,-27.16,11.77,-109.99,4.03,-27.16,-0.56,0.91,0.35,running
53.78,-24.21,14.98,-27.71,-47.67,28.56,0.25,0.83,0.12,running
51.94,-28.04,12.6,49.44,-47.36,115.6,3.33,0.87,-0.41,running
35.96,-37.68,1.92,142.88,-48.1,208.01,0.45,-0.54,-0.06,running
29.41,-37.05,3.52,184.88,3.42,38.15,0.83,-1.15,-0.33,running
31.53,-37.81,1.61,30.33,54.2,-134.77,3.02,-0.04,-0.62,running
40.89,-36.49,3.55,-188.66,40.16,-217.77,1.42,1.66,0.55,running
53.41,-26.75,14.23,17.82,40.41,-43.95,-0.85,0.83,0.46,running
54.21,-25.42,14.12,-26.06,1.16,45.47,-0.23,0.23,0.21,running
50.27,-30.8,11.36,-28.99,-30.52,139.4,4,4,0.43,running
41.46,-37.19,4.9,257.2,-4.94,93.63,0.11,-0.5,-0.46,running
27.12,-35.42,5.4,115.72,-15.32,79.35,0.25,-0.73,-1,running
27.06,-37.76,0.66,24.05,3.6,-106.45,1.52,-0.81,-0.29,running
34.97,-37.72,-1.65,-110.05,40.28,-208.98,3.66,3.99,0.39,running
52.67,-29.7,8.89,110.11,-18.98,-90.21,-0.54,0.6,0.45,running
52.62,-25.39,13.17,-53.83,-4.15,18.74,-0.57,0.57,0.22,running
52.05,-27.77,11.54,-64.03,-15.38,159.91,2.85,3.66,0.55,running
43.08,-35.47,8.29,28.75,17.88,188.48,0.78,-0.05,-0.67,running
27.89,-35.99,3.03,-30.46,7.63,153.5,0.03,-1.17,-0.55,running
25.57,-37.13,1.57,-34.36,-14.95,-53.34,0.96,-0.87,-0.45,running
34.53,-36.89,2.01,-64.58,12.45,-216.86,3.43,4,-0.46,running
51.16,-29.87,12.4,-105.59,52.98,-167.24,-0.12,0.23,0.42,running
50.67,-29.09,11.78,-30.27,14.22,-5.19,-0.49,0.86,0.22,running
51.59,-28,10.97,-10.19,-33.87,24.48,0.95,1.68,0,running
49.8,-30.9,9.36,1.83,-20.26,221.5,1.8,0.05,-0.67,running
38.15,-37.7,-1.53,-95.28,-50.84,166.44,-0.07,-1.15,-0.49,running
33.28,-38.1,-2.28,35.89,43.21,-26.92,0.72,-1.2,-0.44,running
37.57,-36.43,-1.51,-72.51,39.79,-122.99,4,4,0.13,running
50.63,-31.53,9.51,-156.19,28.26,-291.44,0.15,0.73,0.33,running
52.45,-27.82,11.58,-42.24,-10.25,-0.12,-0.61,0.79,0.2,running
51.61,-27.91,13.46,56.58,-43.09,30.09,0.96,1.42,0.4,running
49.33,-31.14,9.64,19.96,-34.42,159.67,2.35,0.76,-0.5,running
36.69,-36.57,-0.12,4.88,-91.86,169.74,0.19,-0.51,-0.21,running
33.67,-36.94,-3.99,89.17,-43.33,45.29,0.12,-1.35,-0.92,running
34.03,-37.87,-4.06,-36.5,-1.83,-18.49,4,1.26,-0.86,running
43.58,-36.34,2.22,-234.74,68.12,-313.54,0.63,1.25,0.47,running
53.98,-27.71,11.18,-74.58,40.16,-50.78,-0.64,1.14,0.23,running
54.2,-24.43,14.71,8,-61.46,24.29,0.28,0.73,-0.02,running
49.24,-31.93,9.83,48.34,-42.85,161.38,3.6,1.1,-0.05,running
35.86,-38.27,-1.66,198.55,-18.92,170.23,0.31,-0.66,-0.36,running
30.43,-35.27,3.47,187.99,-2.14,47.61,0.6,-0.82,-0.52,running
31.43,-35.84,1.77,-10.01,80.63,-103.03,2.65,-0.31,-0.82,running
38.99,-36.99,2.98,-150.88,69.15,-280.58,1.88,2.1,0.37,running
52.53,-27.53,14.38,53.71,47.18,-100.46,-0.9,1.03,0.45,running
52.29,-24.72,16.81,6.9,-2.56,34.48,0.23,0.78,0.17,running
49.37,-29.99,12.04,-1.16,-10.01,136.17,3.65,2.32,0.2,running
41.11,-37.67,4.91,149.96,-18.19,178.83,0.54,-0.36,-0.31,running
31.14,-36.56,3.81,89.6,52.25,65.92,0.28,-0.62,-0.68,running
32.31,-37.4,0.07,-14.28,43.64,-84.11,1.81,-0.8,-0.43,running
38.04,-36.79,1.95,-128.97,39.43,-171.57,2.11,1.52,0.7,running
52.19,-28.41,12.5,-3.91,5.49,-30.4,-0.64,0.87,0.36,running
51.56,-26.29,13.34,-19.78,-5.92,17.58,-0.09,0.48,0.31,running
50.56,-29.04,12.05,-9.22,-24.54,109.56,3.15,3.32,0.02,running
43.74,-35.67,7.43,231.32,-71.41,105.16,0.52,-0.01,-0.62,running
32.81,-36.69,2.75,100.95,26.25,99.67,0.25,-0.7,-0.47,running
31.45,-37.65,-2.33,-1.65,-13.06,-67.2,1.05,-0.76,-0.44,running
39.28,-37.33,-0.99,-168.27,72.63,-97.96,3.46,2.43,0.79,running
51.57,-30.59,7.69,-122.92,81.42,-31.07,-0.3,0.52,0.5,running
52.77,-28.38,10.34,-31.07,13.55,4.46,-0.44,0.64,0.2,running
52.29,-29.24,9.74,78.25,-13.49,40.41,1.73,2.27,0.13,running
46.83,-34.24,7.23,44.25,-34.55,176.88,1.13,0.29,-0.7,running
34.47,-38.33,-0.26,-79.28,-76.48,182.43,0.08,-1.18,-0.4,running
28.43,-37.61,-0.07,16.24,26.25,-26.61,0.75,-0.87,-0.54,running
34.17,-37.16,-1.23,-27.77,22.22,-143.37,4,4,-0.14,running
50.38,-33.57,7.35,-5.49,118.96,-292.79,-0.15,1.13,0.29,running
53.7,-27.86,11.88,-87.59,28.56,2.99,-0.47,0.27,0.3,running
51.73,-28.28,13.87,35.77,-66.35,80.2,0.94,1.72,0.5,running
49.08,-32.62,9.11,-47.36,-83.68,194.15,2.1,0.18,-0.4,running
32.46,-36.63,-1.18,18.8,-153.93,217.41,0.23,-1.11,-0.39,running
28.78,-37.51,-1.45,123.05,0.37,32.71,0.72,-0.72,-0.31,running
31.93,-37.19,0.51,15.81,60.79,-159.48,4,3.26,-0.63,running
44.02,-36.63,3.42,-182.31,50.23,-379.7,0.14,0.49,0.33,running
53.14,-28.11,9,0.67,28.38,-40.41,-0.41,0.94,0.21,running
53.74,-27.54,12.08,59.14,-22.71,-14.71,0.08,0.4,0.2,running
49.99,-30.83,9.27,-39.61,-31.25,123.72,3.34,1.63,0.02,running
44.21,-37.02,-0.27,133,-56.7,107.06,0.13,-0.55,-0.39,running
37.95,-35.6,-2.88,120.24,16.6,3.54,0.19,-0.59,-0.74,running
40.01,-34.61,-4.8,34.24,20.94,2.2,2.35,-0.37,-0.61,running
41.13,-35.69,-3.55,-154.54,36.62,-177.37,0.94,0.76,0.64,running
52.33,-29.58,8.86,-22.95,11.9,-19.35,-0.45,0.63,0.46,running
52.94,-26.95,12.74,3.05,-31.19,3.78,-0.17,0.4,0.28,running
51.22,-30.55,10.68,12.45,1.16,101.07,3.71,4,0.38,running
47.03,-36.16,3.75,284.85,21.12,-14.1,0.58,-0.23,-0.36,running
33.7,-34.52,3.15,44.92,52.61,113.04,0.66,-0.91,-0.14,running
34.07,-37.21,1.67,36.56,52,-76.6,0.98,-0.94,-0.16,running
37.96,-36.69,-0.37,-60.42,9.34,-148.93,3.64,4,0.4,running
54.79,-26.22,12.08,28.69,51.82,-94.97,-0.44,0.71,0.42,running
52.93,-26.61,15.22,-36.5,60.42,16.97,-0.59,0.31,0.16,running
52.1,-28.19,11.65,27.1,-0.73,53.59,2.1,2.77,-0.06,running
48.4,-32.63,9.45,76.42,-7.45,102.6,1.34,0.02,-0.65,running
38.39,-37.52,2,34.97,-52.86,160.71,0.11,-0.83,-0.48,running
34.83,-37.22,-0.7,-13.79,20.08,-60.79,0.61,-0.91,-0.29,running
39.4,-36.62,1.04,-68.73,26.73,-107.06,3.88,4,0.43,running
55.05,-28.7,8,68.79,50.11,-154.6,-0.67,0.71,0.22,running
52.59,-28.91,12.04,2.14,7.32,-4.27,-0.5,0.48,0.14,running
52.04,-29.2,10.4,34.12,-37.84,42.42,1.43,1.25,0.24,running
47.96,-34.05,7.96,61.95,-1.95,96.74,1.53,0.75,-0.43,running
41.38,-37.56,-2.14,-31.07,-44.37,155.7,0.12,-0.43,-0.25,running
35.56,-37.27,-2.34,44.86,-7.69,22.89,0.31,-1.13,-0.68,running
36.08,-37.38,-2.44,-31.19,30.58,-68.3,3.99,1.05,-1.09,running
48.91,-35.02,4.26,-202.64,79.35,-391.42,0.99,1.12,0.53,running
54.38,-26.32,13.2,-140.93,-2.44,0.31,-0.51,0.99,0.42,running
53.99,-24.44,14.73,-50.17,-17.27,49.26,0.07,0.65,0.18,running
53.05,-27.77,12.68,6.65,-15.14,92.77,3.95,0.81,-0.87,running
49.02,-34.11,6.64,2.81,-169.43,215.94,0.22,-0.87,-0.12,running
35.25,-36.66,-0.57,140.93,-5.49,58.04,-0.04,-0.74,-0.75,running
36.91,-36.77,-1.25,7.02,-30.7,-40.89,2.1,-1.49,-0.8,running
44.2,-36.13,1.56,-226.14,39.79,-226.07,1.7,1.29,0.7,running
55.07,-27.01,11.16,-132.08,75.68,22.22,-0.57,0.94,0.41,running
54,-24.74,13.98,13.67,-0.43,3.6,-0.23,0.33,-0.05,running
53.34,-27.25,11.78,49.44,0.61,79.77,3.74,3.03,-0.18,running
48.1,-33.25,5.35,140.38,-11.54,25.63,0.85,-0.01,-0.2,running
36.36,-36.23,3.32,118.1,-3.42,62.32,-0.02,-0.89,-0.66,running
37.21,-36.57,-1.43,6.77,-3.72,-5.86,1.27,-1.39,-0.62,running
39.04,-36.25,-1.61,-124.08,3.91,-117.25,1.72,2.05,0.48,running
53.75,-28.52,9.11,67.93,29.6,-53.47,-0.79,0.92,0.16,running
54.26,-25.78,13.96,-43.46,49.8,-18.43,-0.36,0.57,0.09,running
53.53,-25.07,13.55,16.11,-2.62,30.52,3,2.33,0.41,running
49.41,-32.92,8.22,153.99,-22.16,63.48,1.34,0.54,-0.21,running
40.11,-36.36,0.49,19.1,-21.42,130.13,0.09,-0.44,-0.52,running
38.13,-36.33,-2.05,5.62,-11.23,60.3,0.53,-0.99,-0.49,running
37.49,-35.85,-3.56,-81.54,45.9,-115.11,3.23,4,0.66,running
48.84,-35.5,1.98,-44.37,35.77,-182.07,-0.15,0.67,0.43,running
53.09,-30.1,6.3,-42.85,65.92,-9.03,-0.66,0.39,0.18,running
53.08,-30.29,9.11,-20.75,-7.57,41.32,0.72,1.68,0.17,running
45.45,-34.4,8.95,-58.04,-90.03,196.11,2.06,0.47,-0.53,running
34.02,-36.24,-0.81,-23.62,-106.08,201.66,0.14,-1.33,-0.17,running
30.57,-37.3,0.12,83.74,4.21,22.03,0.56,-1.15,-0.55,running
33.85,-36.8,-1.48,-18.19,1.65,-95.89,4,2.83,-0.99,running
44.45,-36.44,3.14,-225.22,16.48,-375.79,0.36,1.16,0.42,running
54.53,-25.05,12.62,-81.48,60,-52.61,-0.5,0.91,0.29,running
53.25,-23.52,17.11,5.19,-24.84,8.61,0.31,0.65,0.01,running
51.35,-29.24,13.45,22.71,-25.82,118.23,3.76,1.34,-0.05,running
44.93,-36.45,1.35,100.65,-143.49,148.19,0.55,-0.38,-0.16,running
35.71,-36.17,2.12,140.93,32.71,49.26,-0.03,-0.78,-0.62,running
35.25,-36.76,-1.18,-7.87,22.71,-58.96,1.75,-1.27,-0.47,running
39.47,-35.86,0.18,-159.48,8.3,-128.72,1.68,1.67,0.43,running
52.37,-28.23,12.35,69.03,83.13,-22.22,-0.61,0.73,0.37,running
53.33,-26.5,14.16,-54.93,-7.14,12.94,-0.3,0.68,0.29,running
51.78,-28.33,11.73,1.95,-9.64,96.86,2.47,3.69,-0.04,running
45.29,-34.83,10.73,102.11,5.86,165.16,0.42,-0.08,-0.66,running
32.3,-36.89,-0.66,-50.35,-16.11,145.32,0.34,-1.01,-0.59,running
29.08,-37.92,-1.01,-8.79,35.77,-102.48,1.1,-1.03,-0.46,running
37.68,-37.79,1.57,-128.11,20.69,-143.86,2.6,3.99,0.25,running
51.84,-30.09,10.68,18.25,92.04,-49.19,-0.64,0.75,0.3,running
51.27,-28.22,14.64,-115.48,86.67,38.57,-0.51,0.5,0.01,running
49.95,-30.32,12.71,8.48,-28.63,24.11,2.06,2.5,-0.01,running
45.09,-34.91,9.13,89.11,-17.09,161.5,0.44,0.11,-0.82,running
32.41,-36.62,-0.93,-17.52,-51.76,141.36,0.02,-1.14,-0.79,running
30.41,-38.27,0.07,-15.01,27.95,1.83,0.74,-1.01,-0.4,running
34.69,-36.66,-1.18,-59.39,8.24,-147.83,2.33,4,-0.19,running
50.76,-32.48,8.26,79.71,122.68,-58.23,-0.61,0.98,0.5,running
51.72,-30.33,10.35,-73.3,21.06,-4.88,-0.39,0.41,0.25,running
50.48,-30.55,12.83,69.64,-45.1,63.48,0.9,1.37,0.06,running
47.16,-33.84,8.85,55.36,-19.29,160.83,1.28,0.46,-0.37,running
34.99,-36.87,0.31,-29.85,-88.07,185.79,0,-0.68,-0.49,running
32.92,-37.68,-0.78,67.69,28.02,-40.53,0.58,-1.04,-0.32,running
36.41,-37.33,-2.26,-23.5,12.27,-88.5,3.75,4,0,running
47.42,-35.19,4.7,-96.31,32.1,-264.77,-0.45,0.93,0.42,running
52.28,-29.93,10.91,-61.1,28.2,-15.38,-0.38,0.51,0.19,running
51.54,-28.02,13.94,46.39,-40.53,33.45,0.83,1.22,0.06,running
45.74,-35.16,9.3,-5.49,-42.18,180.97,1.83,0.49,-0.48,running
37.32,-38.06,0.22,-28.75,-134.64,122.13,-0.08,-1.01,-0.45,running
33.29,-37.17,1,117.61,20.69,8.54,0.8,-0.82,-0.44,running
36.22,-36.98,1.18,13.31,33.26,-75.07,3.47,0.49,-1.12,running
45.89,-35.77,5.3,-281.13,-5,-285.03,0.86,0.77,0.96,running
54,-26.37,13.09,-78.55,-19.23,37.72,-0.43,1.02,0.22,running
52.83,-25.17,15.69,60,-43.76,44.74,0.85,1.59,0.14,running
48.38,-32.59,10.41,68.66,-81.36,174.56,2.06,0.91,0.18,running
36.58,-38.04,1.12,117.49,-63.78,78.06,0.48,-0.06,0.01,running
32.37,-35.64,3.85,111.08,82.03,32.84,0.58,-0.38,-0.36,running
35.47,-35.96,1.35,-53.89,84.59,-84.96,2.23,-1.12,-0.26,running
41.92,-36.32,0.94,-150.88,57.07,-201.72,3.23,-0.12,0.74,running
59.03,-11.29,17.79,-3.23,-1.95,3.91,0.39,0.5,-1.2,lifting
57.53,-11.36,21.57,-12.76,74.89,30.15,0.33,0.47,-1.2,lifting
51.55,-13.39,27.31,-3.97,112,37.35,0.28,0.41,-1.28,lifting
42.54,-14.32,33.15,7.39,144.53,30.88,0.03,0.39,-1.25,lifting
31.07,-14.53,33.53,14.65,166.81,15.5,-0.19,0.29,-0.91,lifting
18.73,-14.87,33.2,15.87,165.95,13.24,-0.27,0.25,-0.48,lifting
9.96,-15.7,27.1,25.15,88.56,5.19,-0.4,0.24,-0.04,lifting
6.9,-17.07,25.83,7.32,-15.14,-2.5,-0.55,0.26,0.07,lifting
11.28,-17.19,28.55,-9.83,-99.24,-8,-0.54,0.31,-0.14,lifting
19.15,-16.49,33.18,-13.67,-140.38,-11.47,-0.53,0.35,-0.65,lifting
28.21,-16.64,34.86,-4.52,-127.2,-18.31,-0.37,0.41,-0.96,lifting
37.18,-16.72,33.31,-0.73,-93.38,-26.12,-0.21,0.41,-1.04,lifting
42.64,-16.46,32.71,-9.58,-62.56,-21.73,0.13,0.41,-0.86,lifting
48.52,-15.3,29.37,-5.62,-75.01,-19.59,0.16,0.45,-0.99,lifting
55.26,-14.21,24.46,3.72,-62.19,-24.9,0.31,0.44,-0.99,lifting
57.02,-13.22,21.45,13.92,-48.46,-24.05,0.44,0.44,-0.97,lifting
58.18,-13.18,18.87,-6.96,0.67,3.54,0.34,0.51,-1.11,lifting
57.59,-13.1,20.53,-22.89,45.41,24.29,0.32,0.5,-1.08,lifting
54.64,-13.77,25.13,-4.88,77.51,26.18,0.27,0.44,-0.99,lifting
50.27,-15.01,28.2,9.64,77.27,24.17,0.16,0.37,-0.99,lifting
45.78,-15.42,32.07,-5.8,78.98,27.89,0.01,0.39,-1.02,lifting
36.67,-15.59,34.33,-6.53,91.8,21.61,-0.21,0.38,-0.94,lifting
30.31,-15.58,34.56,14.28,85.39,10.01,-0.38,0.37,-0.83,lifting
25.02,-16.5,34.18,11.41,71.9,12.08,-0.52,0.37,-0.75,lifting
19.7,-16.41,31.31,8.24,65.37,12.94,-0.61,0.35,-0.58,lifting
14.31,-16.71,29.38,7.14,64.09,12.7,-0.76,0.36,-0.5,lifting
6.67,-16.66,26.32,10.86,69.64,10.68,-0.82,0.35,-0.35,lifting
4.86,-16.93,22.36,7.87,55.73,12.02,-0.84,0.32,-0.19,lifting
2.08,-16.53,18.93,0.31,51.39,13.67,-0.91,0.31,-0.08,lifting
-0.4,-16.25,17.49,4.09,24.17,9.16,-0.82,0.24,0.19,lifting
-0.35,-16.37,16.93,4.21,-34.85,-0.92,-0.76,0.21,0.18,lifting
3.12,-16.58,21.04,-0.31,-77.33,-10.44,-0.81,0.25,-0.12,lifting
10.45,-17.08,28.77,-9.89,-96.56,-14.47,-0.82,0.31,-0.45,lifting
16.78,-16.67,31.03,-12.15,-91.8,-9.95,-0.71,0.36,-0.6,lifting
23.05,-17.33,33.42,25.45,-97.11,-18.25,-0.55,0.41,-0.71,lifting
30.36,-19.67,32.85,37.23,-99.24,-39.55,-0.44,0.49,-0.83,lifting
37.32,-21.24,31.88,11.84,-87.89,-38.45,-0.21,0.54,-0.89,lifting
43.08,-20.51,31.52,-35.34,-73.43,-26.98,-0.07,0.56,-0.94,lifting
48.88,-16.28,29.05,-45.53,-57.19,-12.7,0.09,0.52,-0.93,lifting
52.21,-15.09,25.94,-30.33,-65.8,-5.19,0.29,0.42,-0.95,lifting
55.38,-14.17,23.5,-11.6,-57.25,-1.46,0.32,0.38,-1,lifting
57.71,-13.78,20.13,6.1,-35.34,-13.37,0.36,0.32,-0.91,lifting
60.18,-13.53,17.75,4.46,-17.76,-3.78,0.48,0.36,-1.04,lifting
59.53,-13.49,17.94,-6.35,24.72,6.53,0.39,0.36,-1.05,lifting
56.93,-13.72,21.67,-12.7,62.26,15.69,0.37,0.38,-1.09,lifting
52.8,-13.62,24.87,5.8,85.02,16.54,0.27,0.34,-1.09,lifting
48.16,-14.81,29.7,4.27,93.87,15.08,0.11,0.36,-1.09,lifting
42.13,-16.1,32.92,17.09,108.15,16.05,-0.09,0.38,-1.02,lifting
33.76,-17.11,33.37,31.25,111.51,8.85,-0.33,0.38,-0.92,lifting
25.18,-18.86,33.52,16.54,106.87,17.27,-0.49,0.39,-0.67,lifting
14,-18.68,29.91,7.45,91.98,22.22,-0.61,0.36,-0.45,lifting
7.5,-17.8,24.49,7.45,78.74,22.58,-0.72,0.33,-0.27,lifting
3.21,-17.49,21.28,8.12,72.88,21.79,-0.79,0.32,-0.09,lifting
0.51,-16.86,16.99,2.01,29.66,20.2,-0.72,0.2,0.28,lifting
0.54,-17.13,18.66,-3.36,-48.71,-6.23,-0.71,0.15,0.2,lifting
4.05,-16.97,21.89,-4.39,-97.17,-16.85,-0.78,0.25,-0.2,lifting
13.17,-17.44,29.44,-22.09,-90.27,-29.24,-0.82,0.3,-0.52,lifting
19.86,-16.06,32.73,-33.57,-85.94,-10.38,-0.66,0.34,-0.75,lifting
26.42,-14.92,33.19,-18.37,-67.63,-5.19,-0.6,0.33,-0.97,lifting
29.96,-14.69,33.54,5.55,-53.53,-1.16,-0.44,0.33,-0.96,lifting
35.02,-15.31,33.36,1.59,-60.79,8.42,-0.35,0.35,-0.98,lifting
38.53,-15.6,32.7,-21,-50.48,-2.26,-0.34,0.38,-1.01,lifting
43.04,-14.53,32.92,-1.71,-31.56,-2.2,-0.25,0.4,-0.94,lifting
44.87,-14.7,30.71,5.68,-27.89,-20.39,-0.1,0.26,-0.95,lifting
46.52,-13.88,30.54,-6.16,-26.79,-20.81,0.01,0.25,-0.98,lifting
48.52,-13.05,27.78,6.16,-25.33,-19.96,0.1,0.25,-0.98,lifting
50.65,-13.62,26.75,6.35,-39.79,-0.49,0.14,0.26,-1.04,lifting
52.34,-12.96,25.43,-5.37,-21.85,-2.26,0.24,0.36,-1.1,lifting
52.4,-13.29,26.81,-16.66,34.06,20.45,0.12,0.38,-1.25,lifting
49.69,-13.82,28.54,-11.47,62.13,22.16,0.03,0.32,-1.18,lifting
44.56,-13.15,32.62,-0.24,90.33,14.1,-0.05,0.27,-1.09,lifting
38,-13.46,33.12,1.95,104.55,4.82,-0.14,0.26,-1.03,lifting
30.62,-14.15,33.98,4.03,110.47,0.98,-0.33,0.24,-0.87,lifting
24.27,-14.51,34.48,11.84,99.06,-1.28,-0.55,0.25,-0.7,lifting
13.82,-14.75,31.91,5.98,82.76,3.72,-0.69,0.29,-0.55,lifting
9.63,-14.87,28.32,4.33,62.56,9.28,-0.78,0.29,-0.35,lifting
5.85,-14.59,24.78,2.75,52.25,10.56,-0.85,0.28,-0.28,lifting
3.39,-14.05,22.18,3.72,42.91,9.77,-0.9,0.26,-0.18,lifting
1.37,-13.72,19.63,14.83,27.65,7.87,-0.8,0.19,0.2,lifting
0.74,-13.89,19.76,13.12,-39.18,-6.23,-0.75,0.16,0.15,lifting
3.88,-14.59,23.25,-1.71,-83.62,-6.65,-0.8,0.2,-0.2,lifting
11.46,-16.16,30.02,-6.41,-88.87,-25.02,-0.75,0.24,-0.42,lifting
17.96,-16.22,31.24,-10.25,-95.64,-16.91,-0.63,0.31,-0.65,lifting
24.94,-15.53,34.08,-17.4,-82.58,-17.09,-0.52,0.36,-0.84,lifting
31.15,-15.27,35.16,-4.82,-98.27,-14.77,-0.33,0.34,-0.91,lifting
37.32,-15.01,34.39,-3.23,-93.32,-15.99,-0.29,0.34,-1.05,lifting
43.84,-14.39,31.85,-14.04,-72.39,-11.54,-0.1,0.37,-1.14,lifting
50.28,-13.29,28.66,-7.08,-70.19,-9.46,0.1,0.33,-1.05,lifting
54.91,-13.71,24.82,13.12,-84.05,-20.63,0.25,0.29,-1.05,lifting
57.52,-11.98,21.02,3.23,-63.17,-24.17,0.43,0.3,-0.99,lifting
59.66,-10.99,15.95,-8.18,-31.01,-11.66,0.42,0.36,-1.22,lifting
59.53,-11.46,16.3,-8.24,36.68,14.16,0.33,0.35,-1.14,lifting
57.75,-11,19.7,-7.45,71.04,20.63,0.35,0.35,-1.12,lifting
51.34,-12.84,26.97,2.08,97.6,23.25,0.28,0.28,-1.12,lifting
44.7,-13.13,30.77,-3.78,107.67,23.86,0.11,0.27,-1.11,lifting
37.29,-12.96,33.18,0.92,113.34,16.72,-0.14,0.27,-1,lifting
29.91,-14.31,35.08,17.7,104.25,10.38,-0.4,0.29,-0.87,lifting
21.63,-15.33,33.95,16.78,93.26,7.08,-0.54,0.26,-0.62,lifting
14.86,-15.41,31.6,9.64,80.63,11.54,-0.61,0.25,-0.44,lifting
7.42,-15.95,27.14,15.44,61.22,9.28,-0.73,0.25,-0.22,lifting
5.26,-14.97,24.29,-4.82,50.17,11.9,-0.86,0.26,-0.17,lifting
3.22,-15.23,22.88,15.69,-30.09,9.64,-0.67,0.2,0.18,lifting
6.24,-16.38,24.41,1.77,-72.81,-12.15,-0.75,0.16,-0.11,lifting
10.99,-16.14,27.77,-13.67,-85.27,-14.4,-0.69,0.24,-0.43,lifting
17.33,-16.44,32.95,-8.24,-88.07,-14.28,-0.7,0.28,-0.74,lifting
